,Country,Month,Product,Shipped,Produced,valid
4938,India,Jun2004,CalmingClean Bath Time Wash,0.0,0.0,True
4939,India,Mar2004,CalmingClean Bath Time Wash,0.0,0.0,True
4940,India,May2004,CalmingClean Bath Time Wash,0.0,0.0,True
4941,India,Nov2004,CalmingClean Bath Time Wash,0.0,0.0,True
4942,India,Oct2004,CalmingClean Bath Time Wash,0.0,0.0,True
4943,India,Sep2004,CalmingClean Bath Time Wash,0.0,0.0,True
4944,India,Apr2004,CalmingClean Diaper Rash Cream,0.0,1724.0,True
4945,India,Aug2004,CalmingClean Diaper Rash Cream,0.0,1774.0,True
4946,India,Dec2004,CalmingClean Diaper Rash Cream,1721.0,1721.0,True
4947,India,Feb2004,CalmingClean Diaper Rash Cream,0.0,1729.0,True
4948,India,Jan2004,CalmingClean Diaper Rash Cream,0.0,1746.0,True
4949,India,Jul2004,CalmingClean Diaper Rash Cream,0.0,1637.0,True
4950,India,Jun2004,CalmingClean Diaper Rash Cream,0.0,1653.0,True
4951,India,Mar2004,CalmingClean Diaper Rash Cream,0.0,1647.0,True
4952,India,May2004,CalmingClean Diaper Rash Cream,0.0,1714.0,True
4953,India,Nov2004,CalmingClean Diaper Rash Cream,0.0,1782.0,True
4954,India,Oct2004,CalmingClean Diaper Rash Cream,0.0,1771.0,True
4955,India,Sep2004,CalmingClean Diaper Rash Cream,0.0,1691.0,True
4956,India,Apr2004,CalmingClean Dog Brush,0.0,0.0,True
4957,India,Aug2004,CalmingClean Dog Brush,0.0,0.0,True
4958,India,Dec2004,CalmingClean Dog Brush,0.0,0.0,True
4959,India,Feb2004,CalmingClean Dog Brush,0.0,0.0,True
4960,India,Jan2004,CalmingClean Dog Brush,0.0,0.0,True
4961,India,Jul2004,CalmingClean Dog Brush,0.0,0.0,True
4962,India,Jun2004,CalmingClean Dog Brush,0.0,0.0,True
4963,India,Mar2004,CalmingClean Dog Brush,0.0,0.0,True
4964,India,May2004,CalmingClean Dog Brush,0.0,0.0,True
4965,India,Nov2004,CalmingClean Dog Brush,0.0,0.0,True
4966,India,Oct2004,CalmingClean Dog Brush,0.0,0.0,True
4967,India,Sep2004,CalmingClean Dog Brush,0.0,0.0,True
4968,India,Apr2004,CalmingClean Trash Bags,0.0,0.0,True
4969,India,Aug2004,CalmingClean Trash Bags,0.0,0.0,True
4970,India,Dec2004,CalmingClean Trash Bags,0.0,0.0,True
4971,India,Feb2004,CalmingClean Trash Bags,0.0,0.0,True
4972,India,Jan2004,CalmingClean Trash Bags,0.0,0.0,True
4973,India,Jul2004,CalmingClean Trash Bags,0.0,0.0,True
4974,India,Jun2004,CalmingClean Trash Bags,0.0,0.0,True
4975,India,Mar2004,CalmingClean Trash Bags,0.0,0.0,True
4976,India,May2004,CalmingClean Trash Bags,0.0,0.0,True
4977,India,Nov2004,CalmingClean Trash Bags,0.0,0.0,True
4978,India,Oct2004,CalmingClean Trash Bags,0.0,0.0,True
4979,India,Sep2004,CalmingClean Trash Bags,0.0,0.0,True
4980,India,Apr2004,CleanSkin Acne Treatment,0.0,1682.0,True
4981,India,Aug2004,CleanSkin Acne Treatment,0.0,1588.0,True
4982,India,Dec2004,CleanSkin Acne Treatment,0.0,1583.0,True
4983,India,Feb2004,CleanSkin Acne Treatment,1224.0,1584.0,True
4984,India,Jan2004,CleanSkin Acne Treatment,0.0,1677.0,True
4985,India,Jul2004,CleanSkin Acne Treatment,0.0,1520.0,True
4986,India,Jun2004,CleanSkin Acne Treatment,0.0,1508.0,True
4987,India,Mar2004,CleanSkin Acne Treatment,0.0,1515.0,True
4988,India,May2004,CleanSkin Acne Treatment,0.0,1554.0,True
4989,India,Nov2004,CleanSkin Acne Treatment,0.0,1513.0,True
4990,India,Oct2004,CleanSkin Acne Treatment,0.0,1650.0,True
4991,India,Sep2004,CleanSkin Acne Treatment,1607.0,1607.0,True
4992,India,Apr2004,CleanSlate Disinfectant Spray,0.0,0.0,True
4993,India,Aug2004,CleanSlate Disinfectant Spray,0.0,0.0,True
4994,India,Dec2004,CleanSlate Disinfectant Spray,0.0,0.0,True
4995,India,Feb2004,CleanSlate Disinfectant Spray,0.0,0.0,True
4996,India,Jan2004,CleanSlate Disinfectant Spray,0.0,0.0,True
4997,India,Jul2004,CleanSlate Disinfectant Spray,0.0,0.0,True
4998,India,Jun2004,CleanSlate Disinfectant Spray,0.0,0.0,True
4999,India,Mar2004,CleanSlate Disinfectant Spray,0.0,0.0,True
5000,India,May2004,CleanSlate Disinfectant Spray,0.0,0.0,True
5001,India,Nov2004,CleanSlate Disinfectant Spray,0.0,0.0,True
5002,India,Oct2004,CleanSlate Disinfectant Spray,0.0,0.0,True
5003,India,Sep2004,CleanSlate Disinfectant Spray,0.0,0.0,True
5004,India,Apr2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5005,India,Aug2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5006,India,Dec2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5007,India,Feb2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5008,India,Jan2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5009,India,Jul2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5010,India,Jun2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5011,India,Mar2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5012,India,May2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5013,India,Nov2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5014,India,Oct2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5015,India,Sep2004,CleanSlate Feminine Deodorant,0.0,0.0,True
5016,India,Apr2004,CleanSlate Mouthwash,0.0,0.0,True
5017,India,Aug2004,CleanSlate Mouthwash,0.0,0.0,True
5018,India,Dec2004,CleanSlate Mouthwash,0.0,0.0,True
5019,India,Feb2004,CleanSlate Mouthwash,0.0,0.0,True
5020,India,Jan2004,CleanSlate Mouthwash,0.0,0.0,True
5021,India,Jul2004,CleanSlate Mouthwash,0.0,0.0,True
5022,India,Jun2004,CleanSlate Mouthwash,0.0,0.0,True
5023,India,Mar2004,CleanSlate Mouthwash,0.0,0.0,True
5024,India,May2004,CleanSlate Mouthwash,0.0,0.0,True
5025,India,Nov2004,CleanSlate Mouthwash,0.0,0.0,True
5026,India,Oct2004,CleanSlate Mouthwash,0.0,0.0,True
5027,India,Sep2004,CleanSlate Mouthwash,0.0,0.0,True
5028,India,Apr2004,CleanSlate Stain Remover,0.0,0.0,True
5029,India,Aug2004,CleanSlate Stain Remover,0.0,0.0,True
5030,India,Dec2004,CleanSlate Stain Remover,0.0,0.0,True
5031,India,Feb2004,CleanSlate Stain Remover,0.0,0.0,True
5032,India,Jan2004,CleanSlate Stain Remover,0.0,0.0,True
5033,India,Jul2004,CleanSlate Stain Remover,0.0,0.0,True
5034,India,Jun2004,CleanSlate Stain Remover,0.0,0.0,True
5035,India,Mar2004,CleanSlate Stain Remover,0.0,0.0,True
5036,India,May2004,CleanSlate Stain Remover,0.0,0.0,True
5037,India,Nov2004,CleanSlate Stain Remover,0.0,0.0,True
5038,India,Oct2004,CleanSlate Stain Remover,0.0,0.0,True
5039,India,Sep2004,CleanSlate Stain Remover,0.0,0.0,True
5040,India,Apr2004,CleanSmile Floss Picks,0.0,1661.0,True
5041,India,Aug2004,CleanSmile Floss Picks,0.0,1589.0,True
5042,India,Dec2004,CleanSmile Floss Picks,0.0,1475.0,True
5043,India,Feb2004,CleanSmile Floss Picks,0.0,1579.0,True
5044,India,Jan2004,CleanSmile Floss Picks,0.0,1470.0,True
5045,India,Jul2004,CleanSmile Floss Picks,0.0,1414.0,True
5046,India,Jun2004,CleanSmile Floss Picks,0.0,1513.0,True
5047,India,Mar2004,CleanSmile Floss Picks,0.0,1550.0,True
5048,India,May2004,CleanSmile Floss Picks,0.0,1524.0,True
5049,India,Nov2004,CleanSmile Floss Picks,0.0,1464.0,True
5050,India,Oct2004,CleanSmile Floss Picks,0.0,1438.0,True
5051,India,Sep2004,CleanSmile Floss Picks,0.0,1466.0,True
5052,India,Apr2004,DailyDazzle Toothpaste,0.0,0.0,True
5053,India,Aug2004,DailyDazzle Toothpaste,0.0,0.0,True
5054,India,Dec2004,DailyDazzle Toothpaste,0.0,0.0,True
5055,India,Feb2004,DailyDazzle Toothpaste,0.0,0.0,True
5056,India,Jan2004,DailyDazzle Toothpaste,0.0,0.0,True
5057,India,Jul2004,DailyDazzle Toothpaste,0.0,0.0,True
5058,India,Jun2004,DailyDazzle Toothpaste,0.0,0.0,True
5059,India,Mar2004,DailyDazzle Toothpaste,0.0,0.0,True
5060,India,May2004,DailyDazzle Toothpaste,0.0,0.0,True
5061,India,Nov2004,DailyDazzle Toothpaste,0.0,0.0,True
5062,India,Oct2004,DailyDazzle Toothpaste,0.0,0.0,True
5063,India,Sep2004,DailyDazzle Toothpaste,0.0,0.0,True
5064,India,Apr2004,DelicateDew Sensitive Wash,0.0,0.0,True
5065,India,Aug2004,DelicateDew Sensitive Wash,0.0,0.0,True
5066,India,Dec2004,DelicateDew Sensitive Wash,0.0,0.0,True
5067,India,Feb2004,DelicateDew Sensitive Wash,0.0,0.0,True
5068,India,Jan2004,DelicateDew Sensitive Wash,0.0,0.0,True
5069,India,Jul2004,DelicateDew Sensitive Wash,0.0,0.0,True
5070,India,Jun2004,DelicateDew Sensitive Wash,0.0,0.0,True
5071,India,Mar2004,DelicateDew Sensitive Wash,0.0,0.0,True
5072,India,May2004,DelicateDew Sensitive Wash,0.0,0.0,True
5073,India,Nov2004,DelicateDew Sensitive Wash,0.0,0.0,True
5074,India,Oct2004,DelicateDew Sensitive Wash,0.0,0.0,True
5075,India,Sep2004,DelicateDew Sensitive Wash,0.0,0.0,True
5076,India,Apr2004,DentalDefense Toothpaste,572.0,572.0,True
5077,India,Aug2004,DentalDefense Toothpaste,517.0,517.0,True
5078,India,Dec2004,DentalDefense Toothpaste,505.0,505.0,True
5079,India,Feb2004,DentalDefense Toothpaste,485.0,485.0,True
5080,India,Jan2004,DentalDefense Toothpaste,511.0,511.0,True
5081,India,Jul2004,DentalDefense Toothpaste,490.0,490.0,True
5082,India,Jun2004,DentalDefense Toothpaste,503.0,503.0,True
5083,India,Mar2004,DentalDefense Toothpaste,553.0,553.0,True
5084,India,May2004,DentalDefense Toothpaste,548.0,548.0,True
5085,India,Nov2004,DentalDefense Toothpaste,534.0,534.0,True
5086,India,Oct2004,DentalDefense Toothpaste,520.0,520.0,True
5087,India,Sep2004,DentalDefense Toothpaste,540.0,540.0,True
5088,India,Apr2004,EasyWash Laundry Detergent,1359.0,1359.0,True
5089,India,Aug2004,EasyWash Laundry Detergent,0.0,1533.0,True
5090,India,Dec2004,EasyWash Laundry Detergent,1387.0,1387.0,True
5091,India,Feb2004,EasyWash Laundry Detergent,421.0,1449.0,True
5092,India,Jan2004,EasyWash Laundry Detergent,1177.0,1440.0,True
5093,India,Jul2004,EasyWash Laundry Detergent,0.0,1370.0,True
5094,India,Jun2004,EasyWash Laundry Detergent,0.0,1459.0,True
5095,India,Mar2004,EasyWash Laundry Detergent,0.0,1478.0,True
5096,India,May2004,EasyWash Laundry Detergent,0.0,1514.0,True
5097,India,Nov2004,EasyWash Laundry Detergent,0.0,1570.0,True
5098,India,Oct2004,EasyWash Laundry Detergent,1127.0,1525.0,True
5099,India,Sep2004,EasyWash Laundry Detergent,0.0,1430.0,True
5100,India,Apr2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5101,India,Aug2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5102,India,Dec2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5103,India,Feb2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5104,India,Jan2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5105,India,Jul2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5106,India,Jun2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5107,India,Mar2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5108,India,May2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5109,India,Nov2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5110,India,Oct2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5111,India,Sep2004,EasyWash Laundry Detergent for Babies,0.0,0.0,True
5112,India,Apr2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5113,India,Aug2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5114,India,Dec2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5115,India,Feb2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5116,India,Jan2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5117,India,Jul2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5118,India,Jun2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5119,India,Mar2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5120,India,May2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5121,India,Nov2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5122,India,Oct2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5123,India,Sep2004,EasyWash Laundry Detergent for Delicates,0.0,0.0,True
5124,India,Apr2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5125,India,Aug2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5126,India,Dec2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5127,India,Feb2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5128,India,Jan2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5129,India,Jul2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5130,India,Jun2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5131,India,Mar2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5132,India,May2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5133,India,Nov2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5134,India,Oct2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5135,India,Sep2004,EasyWash Pet Laundry Detergent,0.0,0.0,True
5136,India,Apr2004,Exfoliating Essentials Scrub,0.0,0.0,True
5137,India,Aug2004,Exfoliating Essentials Scrub,0.0,0.0,True
5138,India,Dec2004,Exfoliating Essentials Scrub,0.0,0.0,True
5139,India,Feb2004,Exfoliating Essentials Scrub,0.0,0.0,True
5140,India,Jan2004,Exfoliating Essentials Scrub,0.0,0.0,True
5141,India,Jul2004,Exfoliating Essentials Scrub,0.0,0.0,True
5142,India,Jun2004,Exfoliating Essentials Scrub,0.0,0.0,True
5143,India,Mar2004,Exfoliating Essentials Scrub,0.0,0.0,True
5144,India,May2004,Exfoliating Essentials Scrub,0.0,0.0,True
5145,India,Nov2004,Exfoliating Essentials Scrub,0.0,0.0,True
5146,India,Oct2004,Exfoliating Essentials Scrub,0.0,0.0,True
5147,India,Sep2004,Exfoliating Essentials Scrub,0.0,0.0,True
5148,India,Apr2004,FreshFix Mouthwash,0.0,0.0,True
5149,India,Aug2004,FreshFix Mouthwash,0.0,0.0,True
5150,India,Dec2004,FreshFix Mouthwash,0.0,0.0,True
5151,India,Feb2004,FreshFix Mouthwash,0.0,0.0,True
5152,India,Jan2004,FreshFix Mouthwash,0.0,0.0,True
5153,India,Jul2004,FreshFix Mouthwash,0.0,0.0,True
5154,India,Jun2004,FreshFix Mouthwash,0.0,0.0,True
5155,India,Mar2004,FreshFix Mouthwash,0.0,0.0,True
5156,India,May2004,FreshFix Mouthwash,0.0,0.0,True
5157,India,Nov2004,FreshFix Mouthwash,0.0,0.0,True
5158,India,Oct2004,FreshFix Mouthwash,0.0,0.0,True
5159,India,Sep2004,FreshFix Mouthwash,0.0,0.0,True
5160,India,Apr2004,FreshFold Fabric Refresher,0.0,0.0,True
5161,India,Aug2004,FreshFold Fabric Refresher,0.0,0.0,True
5162,India,Dec2004,FreshFold Fabric Refresher,0.0,0.0,True
5163,India,Feb2004,FreshFold Fabric Refresher,0.0,0.0,True
5164,India,Jan2004,FreshFold Fabric Refresher,0.0,0.0,True
5165,India,Jul2004,FreshFold Fabric Refresher,0.0,0.0,True
5166,India,Jun2004,FreshFold Fabric Refresher,0.0,0.0,True
5167,India,Mar2004,FreshFold Fabric Refresher,0.0,0.0,True
5168,India,May2004,FreshFold Fabric Refresher,0.0,0.0,True
5169,India,Nov2004,FreshFold Fabric Refresher,0.0,0.0,True
5170,India,Oct2004,FreshFold Fabric Refresher,0.0,0.0,True
5171,India,Sep2004,FreshFold Fabric Refresher,0.0,0.0,True
5172,India,Apr2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5173,India,Aug2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5174,India,Dec2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5175,India,Feb2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5176,India,Jan2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5177,India,Jul2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5178,India,Jun2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5179,India,Mar2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5180,India,May2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5181,India,Nov2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5182,India,Oct2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5183,India,Sep2004,FreshFusion All-Purpose Cleaner,0.0,0.0,True
5184,India,Apr2004,FreshFusion Baby Wipes,1568.0,1669.0,True
5185,India,Aug2004,FreshFusion Baby Wipes,1521.0,1693.0,True
5186,India,Dec2004,FreshFusion Baby Wipes,1582.0,1786.0,True
5187,India,Feb2004,FreshFusion Baby Wipes,1472.0,1966.0,True
5188,India,Jan2004,FreshFusion Baby Wipes,0.0,1678.0,True
5189,India,Jul2004,FreshFusion Baby Wipes,1534.0,1697.0,True
5190,India,Jun2004,FreshFusion Baby Wipes,192.0,1792.0,True
5191,India,Mar2004,FreshFusion Baby Wipes,1573.0,1690.0,True
5192,India,May2004,FreshFusion Baby Wipes,0.0,1862.0,True
5193,India,Nov2004,FreshFusion Baby Wipes,1568.0,1801.0,True
5194,India,Oct2004,FreshFusion Baby Wipes,1556.0,1776.0,True
5195,India,Sep2004,FreshFusion Baby Wipes,166.0,1742.0,True
5196,India,Apr2004,FreshFusion Detergent,0.0,0.0,True
5197,India,Aug2004,FreshFusion Detergent,0.0,0.0,True
5198,India,Dec2004,FreshFusion Detergent,0.0,0.0,True
5199,India,Feb2004,FreshFusion Detergent,0.0,0.0,True
5200,India,Jan2004,FreshFusion Detergent,0.0,0.0,True
5201,India,Jul2004,FreshFusion Detergent,0.0,0.0,True
5202,India,Jun2004,FreshFusion Detergent,0.0,0.0,True
5203,India,Mar2004,FreshFusion Detergent,0.0,0.0,True
5204,India,May2004,FreshFusion Detergent,0.0,0.0,True
5205,India,Nov2004,FreshFusion Detergent,0.0,0.0,True
5206,India,Oct2004,FreshFusion Detergent,0.0,0.0,True
5207,India,Sep2004,FreshFusion Detergent,0.0,0.0,True
5208,India,Apr2004,FreshFusion Diaper Rash Remedy,0.0,811.0,True
5209,India,Aug2004,FreshFusion Diaper Rash Remedy,0.0,779.0,True
5210,India,Dec2004,FreshFusion Diaper Rash Remedy,0.0,800.0,True
5211,India,Feb2004,FreshFusion Diaper Rash Remedy,0.0,752.0,True
5212,India,Jan2004,FreshFusion Diaper Rash Remedy,0.0,741.0,True
5213,India,Jul2004,FreshFusion Diaper Rash Remedy,0.0,738.0,True
5214,India,Jun2004,FreshFusion Diaper Rash Remedy,0.0,811.0,True
5215,India,Mar2004,FreshFusion Diaper Rash Remedy,0.0,765.0,True
5216,India,May2004,FreshFusion Diaper Rash Remedy,0.0,820.0,True
5217,India,Nov2004,FreshFusion Diaper Rash Remedy,0.0,742.0,True
5218,India,Oct2004,FreshFusion Diaper Rash Remedy,0.0,771.0,True
5219,India,Sep2004,FreshFusion Diaper Rash Remedy,0.0,721.0,True
5220,India,Apr2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5221,India,Aug2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5222,India,Dec2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5223,India,Feb2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5224,India,Jan2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5225,India,Jul2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5226,India,Jun2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5227,India,Mar2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5228,India,May2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5229,India,Nov2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5230,India,Oct2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5231,India,Sep2004,FreshFusion Flea and Tick Spray,0.0,0.0,True
5232,India,Apr2004,FreshFusion Hair Mask,603.0,603.0,True
5233,India,Aug2004,FreshFusion Hair Mask,0.0,607.0,True
5234,India,Dec2004,FreshFusion Hair Mask,301.0,577.0,True
5235,India,Feb2004,FreshFusion Hair Mask,341.0,648.0,True
5236,India,Jan2004,FreshFusion Hair Mask,636.0,636.0,True
5237,India,Jul2004,FreshFusion Hair Mask,0.0,605.0,True
5238,India,Jun2004,FreshFusion Hair Mask,0.0,610.0,True
5239,India,Mar2004,FreshFusion Hair Mask,370.0,640.0,True
5240,India,May2004,FreshFusion Hair Mask,558.0,558.0,True
5241,India,Nov2004,FreshFusion Hair Mask,253.0,603.0,True
5242,India,Oct2004,FreshFusion Hair Mask,0.0,618.0,True
5243,India,Sep2004,FreshFusion Hair Mask,668.0,668.0,True
5244,India,Apr2004,FreshFusion Mouth Rinse,0.0,0.0,True
5245,India,Aug2004,FreshFusion Mouth Rinse,0.0,0.0,True
5246,India,Dec2004,FreshFusion Mouth Rinse,0.0,0.0,True
5247,India,Feb2004,FreshFusion Mouth Rinse,0.0,0.0,True
5248,India,Jan2004,FreshFusion Mouth Rinse,0.0,0.0,True
5249,India,Jul2004,FreshFusion Mouth Rinse,0.0,0.0,True
5250,India,Jun2004,FreshFusion Mouth Rinse,0.0,0.0,True
5251,India,Mar2004,FreshFusion Mouth Rinse,0.0,0.0,True
5252,India,May2004,FreshFusion Mouth Rinse,0.0,0.0,True
5253,India,Nov2004,FreshFusion Mouth Rinse,0.0,0.0,True
5254,India,Oct2004,FreshFusion Mouth Rinse,0.0,0.0,True
5255,India,Sep2004,FreshFusion Mouth Rinse,0.0,0.0,True
5256,India,Apr2004,FreshStart Toothpaste,0.0,1523.0,True
5257,India,Aug2004,FreshStart Toothpaste,812.0,1619.0,True
5258,India,Dec2004,FreshStart Toothpaste,0.0,1618.0,True
5259,India,Feb2004,FreshStart Toothpaste,0.0,1579.0,True
5260,India,Jan2004,FreshStart Toothpaste,0.0,1477.0,True
5261,India,Jul2004,FreshStart Toothpaste,0.0,1531.0,True
5262,India,Jun2004,FreshStart Toothpaste,0.0,1552.0,True
5263,India,Mar2004,FreshStart Toothpaste,0.0,1492.0,True
5264,India,May2004,FreshStart Toothpaste,0.0,1491.0,True
5265,India,Nov2004,FreshStart Toothpaste,0.0,1572.0,True
5266,India,Oct2004,FreshStart Toothpaste,0.0,1408.0,True
5267,India,Sep2004,FreshStart Toothpaste,0.0,1502.0,True
5268,India,Apr2004,GentleGlow Baby Face Wash,530.0,530.0,True
5269,India,Aug2004,GentleGlow Baby Face Wash,538.0,538.0,True
5270,India,Dec2004,GentleGlow Baby Face Wash,563.0,563.0,True
5271,India,Feb2004,GentleGlow Baby Face Wash,567.0,567.0,True
5272,India,Jan2004,GentleGlow Baby Face Wash,544.0,544.0,True
5273,India,Jul2004,GentleGlow Baby Face Wash,547.0,547.0,True
5274,India,Jun2004,GentleGlow Baby Face Wash,597.0,597.0,True
5275,India,Mar2004,GentleGlow Baby Face Wash,594.0,594.0,True
5276,India,May2004,GentleGlow Baby Face Wash,517.0,517.0,True
5277,India,Nov2004,GentleGlow Baby Face Wash,593.0,593.0,True
5278,India,Oct2004,GentleGlow Baby Face Wash,523.0,523.0,True
5279,India,Sep2004,GentleGlow Baby Face Wash,574.0,574.0,True
5280,India,Apr2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5281,India,Aug2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5282,India,Dec2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5283,India,Feb2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5284,India,Jan2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5285,India,Jul2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5286,India,Jun2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5287,India,Mar2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5288,India,May2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5289,India,Nov2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5290,India,Oct2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5291,India,Sep2004,GentleGlow Baby Sunscreen,0.0,0.0,True
5292,India,Apr2004,GentleGlow Dish Soap,0.0,0.0,True
5293,India,Aug2004,GentleGlow Dish Soap,0.0,0.0,True
5294,India,Dec2004,GentleGlow Dish Soap,0.0,0.0,True
5295,India,Feb2004,GentleGlow Dish Soap,0.0,0.0,True
5296,India,Jan2004,GentleGlow Dish Soap,0.0,0.0,True
5297,India,Jul2004,GentleGlow Dish Soap,0.0,0.0,True
5298,India,Jun2004,GentleGlow Dish Soap,0.0,0.0,True
5299,India,Mar2004,GentleGlow Dish Soap,0.0,0.0,True
5300,India,May2004,GentleGlow Dish Soap,0.0,0.0,True
5301,India,Nov2004,GentleGlow Dish Soap,0.0,0.0,True
5302,India,Oct2004,GentleGlow Dish Soap,0.0,0.0,True
5303,India,Sep2004,GentleGlow Dish Soap,0.0,0.0,True
5304,India,Apr2004,GentleGlow Face Cleanser,0.0,1413.0,True
5305,India,Aug2004,GentleGlow Face Cleanser,0.0,1370.0,True
5306,India,Dec2004,GentleGlow Face Cleanser,0.0,1359.0,True
5307,India,Feb2004,GentleGlow Face Cleanser,0.0,1439.0,True
5308,India,Jan2004,GentleGlow Face Cleanser,0.0,1354.0,True
5309,India,Jul2004,GentleGlow Face Cleanser,0.0,1426.0,True
5310,India,Jun2004,GentleGlow Face Cleanser,0.0,1300.0,True
5311,India,Mar2004,GentleGlow Face Cleanser,0.0,1294.0,True
5312,India,May2004,GentleGlow Face Cleanser,1165.0,1213.0,True
5313,India,Nov2004,GentleGlow Face Cleanser,0.0,1352.0,True
5314,India,Oct2004,GentleGlow Face Cleanser,0.0,1426.0,True
5315,India,Sep2004,GentleGlow Face Cleanser,0.0,1418.0,True
5316,India,Apr2004,GentleGlow Face Lotion,0.0,0.0,True
5317,India,Aug2004,GentleGlow Face Lotion,0.0,0.0,True
5318,India,Dec2004,GentleGlow Face Lotion,0.0,0.0,True
5319,India,Feb2004,GentleGlow Face Lotion,0.0,0.0,True
5320,India,Jan2004,GentleGlow Face Lotion,0.0,0.0,True
5321,India,Jul2004,GentleGlow Face Lotion,0.0,0.0,True
5322,India,Jun2004,GentleGlow Face Lotion,0.0,0.0,True
5323,India,Mar2004,GentleGlow Face Lotion,0.0,0.0,True
5324,India,May2004,GentleGlow Face Lotion,0.0,0.0,True
5325,India,Nov2004,GentleGlow Face Lotion,0.0,0.0,True
5326,India,Oct2004,GentleGlow Face Lotion,0.0,0.0,True
5327,India,Sep2004,GentleGlow Face Lotion,0.0,0.0,True
5328,India,Apr2004,GentleGlow Pet Grooming Kit,0.0,0.0,True
