,Country,Product,Month,Reference,Proposal,Error
5077,Italy,GentleGlow Face Lotion,Feb2004,0,0.0,0.0
5078,Italy,GentleGlow Face Lotion,Mar2004,0,0.0,0.0
5079,Italy,GentleGlow Face Lotion,Apr2004,0,0.0,0.0
5080,Italy,GentleGlow Face Lotion,May2004,0,0.0,0.0
5081,Italy,GentleGlow Face Lotion,Jun2004,0,0.0,0.0
5082,Italy,GentleGlow Face Lotion,Jul2004,0,0.0,0.0
5083,Italy,GentleGlow Face Lotion,Aug2004,0,0.0,0.0
5084,Italy,GentleGlow Face Lotion,Sep2004,0,0.0,0.0
5085,Italy,GentleGlow Face Lotion,Oct2004,0,0.0,0.0
5086,Italy,GentleGlow Face Lotion,Nov2004,0,0.0,0.0
5087,Italy,GentleGlow Face Lotion,Dec2004,0,0.0,0.0
5088,Italy,HydraHydrate Hand Cream,Jan2004,0,0.0,0.0
5089,Italy,HydraHydrate Hand Cream,Feb2004,0,0.0,0.0
5090,Italy,HydraHydrate Hand Cream,Mar2004,0,0.0,0.0
5091,Italy,HydraHydrate Hand Cream,Apr2004,0,0.0,0.0
5092,Italy,HydraHydrate Hand Cream,May2004,0,0.0,0.0
5093,Italy,HydraHydrate Hand Cream,Jun2004,0,0.0,0.0
5094,Italy,HydraHydrate Hand Cream,Jul2004,0,0.0,0.0
5095,Italy,HydraHydrate Hand Cream,Aug2004,0,0.0,0.0
5096,Italy,HydraHydrate Hand Cream,Sep2004,0,0.0,0.0
5097,Italy,HydraHydrate Hand Cream,Oct2004,0,0.0,0.0
5098,Italy,HydraHydrate Hand Cream,Nov2004,0,0.0,0.0
5099,Italy,HydraHydrate Hand Cream,Dec2004,0,0.0,0.0
5100,Italy,SilkSmooth Exfoliating Scrub,Jan2004,0,0.0,0.0
5101,Italy,SilkSmooth Exfoliating Scrub,Feb2004,0,0.0,0.0
5102,Italy,SilkSmooth Exfoliating Scrub,Mar2004,0,0.0,0.0
5103,Italy,SilkSmooth Exfoliating Scrub,Apr2004,0,0.0,0.0
5104,Italy,SilkSmooth Exfoliating Scrub,May2004,0,0.0,0.0
5105,Italy,SilkSmooth Exfoliating Scrub,Jun2004,0,0.0,0.0
5106,Italy,SilkSmooth Exfoliating Scrub,Jul2004,0,0.0,0.0
5107,Italy,SilkSmooth Exfoliating Scrub,Aug2004,0,0.0,0.0
5108,Italy,SilkSmooth Exfoliating Scrub,Sep2004,0,0.0,0.0
5109,Italy,SilkSmooth Exfoliating Scrub,Oct2004,0,0.0,0.0
5110,Italy,SilkSmooth Exfoliating Scrub,Nov2004,0,0.0,0.0
5111,Italy,SilkSmooth Exfoliating Scrub,Dec2004,0,0.0,0.0
5112,Italy,CleanSkin Acne Treatment,Jan2004,0,0.0,0.0
5113,Italy,CleanSkin Acne Treatment,Feb2004,0,0.0,0.0
5114,Italy,CleanSkin Acne Treatment,Mar2004,0,0.0,0.0
5115,Italy,CleanSkin Acne Treatment,Apr2004,0,0.0,0.0
5116,Italy,CleanSkin Acne Treatment,May2004,0,0.0,0.0
5117,Italy,CleanSkin Acne Treatment,Jun2004,0,0.0,0.0
5118,Italy,CleanSkin Acne Treatment,Jul2004,0,0.0,0.0
5119,Italy,CleanSkin Acne Treatment,Aug2004,0,0.0,0.0
5120,Italy,CleanSkin Acne Treatment,Sep2004,0,0.0,0.0
5121,Italy,CleanSkin Acne Treatment,Oct2004,0,0.0,0.0
5122,Italy,CleanSkin Acne Treatment,Nov2004,0,0.0,0.0
5123,Italy,CleanSkin Acne Treatment,Dec2004,0,0.0,0.0
5124,Italy,SunShield SPF 50 Lotion,Jan2004,1529,1529.0,0.0
5125,Italy,SunShield SPF 50 Lotion,Feb2004,1359,1359.0,0.0
5126,Italy,SunShield SPF 50 Lotion,Mar2004,1603,1603.0,0.0
5127,Italy,SunShield SPF 50 Lotion,Apr2004,1447,1447.0,0.0
5128,Italy,SunShield SPF 50 Lotion,May2004,1375,1375.0,0.0
5129,Italy,SunShield SPF 50 Lotion,Jun2004,1513,1513.0,0.0
5130,Italy,SunShield SPF 50 Lotion,Jul2004,1523,1523.0,0.0
5131,Italy,SunShield SPF 50 Lotion,Aug2004,1493,1493.0,0.0
5132,Italy,SunShield SPF 50 Lotion,Sep2004,1514,1514.0,0.0
5133,Italy,SunShield SPF 50 Lotion,Oct2004,1552,1552.0,0.0
5134,Italy,SunShield SPF 50 Lotion,Nov2004,1578,1578.0,0.0
5135,Italy,SunShield SPF 50 Lotion,Dec2004,1420,1420.0,0.0
5136,Italy,Refreshing Rose Body Oil,Jan2004,1225,1225.0,0.0
5137,Italy,Refreshing Rose Body Oil,Feb2004,1229,1229.0,0.0
5138,Italy,Refreshing Rose Body Oil,Mar2004,1271,1271.0,0.0
5139,Italy,Refreshing Rose Body Oil,Apr2004,1178,0.0,1178.0
5140,Italy,Refreshing Rose Body Oil,May2004,1209,1209.0,0.0
5141,Italy,Refreshing Rose Body Oil,Jun2004,1125,1125.0,0.0
5142,Italy,Refreshing Rose Body Oil,Jul2004,1088,1088.0,0.0
5143,Italy,Refreshing Rose Body Oil,Aug2004,1161,1161.0,0.0
5144,Italy,Refreshing Rose Body Oil,Sep2004,1202,225.0,794.1173044925125
5145,Italy,Refreshing Rose Body Oil,Oct2004,1223,1223.0,0.0
5146,Italy,Refreshing Rose Body Oil,Nov2004,1234,1234.0,0.0
5147,Italy,Refreshing Rose Body Oil,Dec2004,1284,1284.0,0.0
5148,Italy,Calming Creme Relaxant Bath,Jan2004,822,822.0,0.0
5149,Italy,Calming Creme Relaxant Bath,Feb2004,765,0.0,765.0
5150,Italy,Calming Creme Relaxant Bath,Mar2004,809,0.0,809.0
5151,Italy,Calming Creme Relaxant Bath,Apr2004,797,0.0,797.0
5152,Italy,Calming Creme Relaxant Bath,May2004,745,0.0,745.0
5153,Italy,Calming Creme Relaxant Bath,Jun2004,783,0.0,783.0
5154,Italy,Calming Creme Relaxant Bath,Jul2004,754,0.0,754.0
5155,Italy,Calming Creme Relaxant Bath,Aug2004,852,852.0,0.0
5156,Italy,Calming Creme Relaxant Bath,Sep2004,752,604.0,29.127659574468087
5157,Italy,Calming Creme Relaxant Bath,Oct2004,734,0.0,734.0
5158,Italy,Calming Creme Relaxant Bath,Nov2004,788,788.0,0.0
5159,Italy,Calming Creme Relaxant Bath,Dec2004,810,810.0,0.0
5160,Italy,Brightening Body Wash,Jan2004,917,827.0,8.833151581243184
5161,Italy,Brightening Body Wash,Feb2004,841,841.0,0.0
5162,Italy,Brightening Body Wash,Mar2004,977,977.0,0.0
5163,Italy,Brightening Body Wash,Apr2004,918,918.0,0.0
5164,Italy,Brightening Body Wash,May2004,955,955.0,0.0
5165,Italy,Brightening Body Wash,Jun2004,886,886.0,0.0
5166,Italy,Brightening Body Wash,Jul2004,949,830.0,14.922023182297155
5167,Italy,Brightening Body Wash,Aug2004,925,856.0,5.147027027027027
5168,Italy,Brightening Body Wash,Sep2004,935,935.0,0.0
5169,Italy,Brightening Body Wash,Oct2004,862,862.0,0.0
5170,Italy,Brightening Body Wash,Nov2004,918,675.0,64.32352941176471
5171,Italy,Brightening Body Wash,Dec2004,886,886.0,0.0
5172,Italy,SmoothOperator Shaving Gel,Jan2004,1030,1030.0,0.0
5173,Italy,SmoothOperator Shaving Gel,Feb2004,960,960.0,0.0
5174,Italy,SmoothOperator Shaving Gel,Mar2004,993,993.0,0.0
5175,Italy,SmoothOperator Shaving Gel,Apr2004,1067,1067.0,0.0
5176,Italy,SmoothOperator Shaving Gel,May2004,1098,1098.0,0.0
5177,Italy,SmoothOperator Shaving Gel,Jun2004,939,939.0,0.0
5178,Italy,SmoothOperator Shaving Gel,Jul2004,1066,670.0,147.10694183864916
5179,Italy,SmoothOperator Shaving Gel,Aug2004,997,997.0,0.0
5180,Italy,SmoothOperator Shaving Gel,Sep2004,972,972.0,0.0
5181,Italy,SmoothOperator Shaving Gel,Oct2004,949,949.0,0.0
5182,Italy,SmoothOperator Shaving Gel,Nov2004,1017,1017.0,0.0
5183,Italy,SmoothOperator Shaving Gel,Dec2004,983,348.0,410.1983723296033
5184,Italy,RadiantRose Face Mask,Jan2004,0,0.0,0.0
5185,Italy,RadiantRose Face Mask,Feb2004,0,0.0,0.0
5186,Italy,RadiantRose Face Mask,Mar2004,0,0.0,0.0
5187,Italy,RadiantRose Face Mask,Apr2004,0,0.0,0.0
5188,Italy,RadiantRose Face Mask,May2004,0,0.0,0.0
5189,Italy,RadiantRose Face Mask,Jun2004,0,0.0,0.0
5190,Italy,RadiantRose Face Mask,Jul2004,0,0.0,0.0
5191,Italy,RadiantRose Face Mask,Aug2004,0,0.0,0.0
5192,Italy,RadiantRose Face Mask,Sep2004,0,0.0,0.0
5193,Italy,RadiantRose Face Mask,Oct2004,0,0.0,0.0
5194,Italy,RadiantRose Face Mask,Nov2004,0,0.0,0.0
5195,Italy,RadiantRose Face Mask,Dec2004,0,0.0,0.0
5196,Italy,SoothingSerenity Hand Sanitizer,Jan2004,1720,1720.0,0.0
5197,Italy,SoothingSerenity Hand Sanitizer,Feb2004,1701,402.0,992.005291005291
5198,Italy,SoothingSerenity Hand Sanitizer,Mar2004,1948,1948.0,0.0
5199,Italy,SoothingSerenity Hand Sanitizer,Apr2004,1694,1694.0,0.0
5200,Italy,SoothingSerenity Hand Sanitizer,May2004,1828,1828.0,0.0
5201,Italy,SoothingSerenity Hand Sanitizer,Jun2004,1654,1654.0,0.0
5202,Italy,SoothingSerenity Hand Sanitizer,Jul2004,1831,1831.0,0.0
5203,Italy,SoothingSerenity Hand Sanitizer,Aug2004,1808,1808.0,0.0
5204,Italy,SoothingSerenity Hand Sanitizer,Sep2004,1819,1819.0,0.0
5205,Italy,SoothingSerenity Hand Sanitizer,Oct2004,1722,1722.0,0.0
5206,Italy,SoothingSerenity Hand Sanitizer,Nov2004,1855,1855.0,0.0
5207,Italy,SoothingSerenity Hand Sanitizer,Dec2004,1932,1932.0,0.0
5208,Italy,GentleGlow Face Cleanser,Jan2004,729,729.0,0.0
5209,Italy,GentleGlow Face Cleanser,Feb2004,751,751.0,0.0
5210,Italy,GentleGlow Face Cleanser,Mar2004,726,0.0,726.0
5211,Italy,GentleGlow Face Cleanser,Apr2004,686,0.0,686.0
5212,Italy,GentleGlow Face Cleanser,May2004,768,768.0,0.0
5213,Italy,GentleGlow Face Cleanser,Jun2004,759,759.0,0.0
5214,Italy,GentleGlow Face Cleanser,Jul2004,770,770.0,0.0
5215,Italy,GentleGlow Face Cleanser,Aug2004,777,777.0,0.0
5216,Italy,GentleGlow Face Cleanser,Sep2004,718,0.0,718.0
5217,Italy,GentleGlow Face Cleanser,Oct2004,742,0.0,742.0
5218,Italy,GentleGlow Face Cleanser,Nov2004,765,0.0,765.0
5219,Italy,GentleGlow Face Cleanser,Dec2004,728,728.0,0.0
5220,Italy,PurePore Toner,Jan2004,123,0.0,123.0
5221,Italy,PurePore Toner,Feb2004,124,0.0,124.0
5222,Italy,PurePore Toner,Mar2004,110,0.0,110.0
5223,Italy,PurePore Toner,Apr2004,118,0.0,118.0
5224,Italy,PurePore Toner,May2004,118,0.0,118.0
5225,Italy,PurePore Toner,Jun2004,134,134.0,0.0
5226,Italy,PurePore Toner,Jul2004,107,0.0,107.0
5227,Italy,PurePore Toner,Aug2004,103,0.0,103.0
5228,Italy,PurePore Toner,Sep2004,113,0.0,113.0
5229,Italy,PurePore Toner,Oct2004,123,0.0,123.0
5230,Italy,PurePore Toner,Nov2004,123,0.0,123.0
5231,Italy,PurePore Toner,Dec2004,125,0.0,125.0
5232,Italy,SilkySkin Moisturizing Cream,Jan2004,614,614.0,0.0
5233,Italy,SilkySkin Moisturizing Cream,Feb2004,577,0.0,577.0
5234,Italy,SilkySkin Moisturizing Cream,Mar2004,606,0.0,606.0
5235,Italy,SilkySkin Moisturizing Cream,Apr2004,631,134.0,391.4564183835182
5236,Italy,SilkySkin Moisturizing Cream,May2004,637,91.0,468.0
5237,Italy,SilkySkin Moisturizing Cream,Jun2004,571,483.0,13.562171628721542
5238,Italy,SilkySkin Moisturizing Cream,Jul2004,655,44.0,569.9557251908396
5239,Italy,SilkySkin Moisturizing Cream,Aug2004,609,22.0,565.7947454844007
5240,Italy,SilkySkin Moisturizing Cream,Sep2004,649,127.0,419.85208012326655
5241,Italy,SilkySkin Moisturizing Cream,Oct2004,617,525.0,13.717990275526743
5242,Italy,SilkySkin Moisturizing Cream,Nov2004,612,0.0,612.0
5243,Italy,SilkySkin Moisturizing Cream,Dec2004,617,50.0,521.0518638573744
5244,Italy,MorningMist Deodorant,Jan2004,0,0.0,0.0
5245,Italy,MorningMist Deodorant,Feb2004,0,0.0,0.0
5246,Italy,MorningMist Deodorant,Mar2004,0,0.0,0.0
5247,Italy,MorningMist Deodorant,Apr2004,0,0.0,0.0
5248,Italy,MorningMist Deodorant,May2004,0,0.0,0.0
5249,Italy,MorningMist Deodorant,Jun2004,0,0.0,0.0
5250,Italy,MorningMist Deodorant,Jul2004,0,0.0,0.0
5251,Italy,MorningMist Deodorant,Aug2004,0,0.0,0.0
5252,Italy,MorningMist Deodorant,Sep2004,0,0.0,0.0
5253,Italy,MorningMist Deodorant,Oct2004,0,0.0,0.0
5254,Italy,MorningMist Deodorant,Nov2004,0,0.0,0.0
5255,Italy,MorningMist Deodorant,Dec2004,0,0.0,0.0
5256,Italy,Hydrating Honey Body Lotion,Jan2004,1470,1470.0,0.0
5257,Italy,Hydrating Honey Body Lotion,Feb2004,1661,1661.0,0.0
5258,Italy,Hydrating Honey Body Lotion,Mar2004,1589,1589.0,0.0
5259,Italy,Hydrating Honey Body Lotion,Apr2004,1396,1396.0,0.0
5260,Italy,Hydrating Honey Body Lotion,May2004,1553,1553.0,0.0
5261,Italy,Hydrating Honey Body Lotion,Jun2004,1467,1467.0,0.0
5262,Italy,Hydrating Honey Body Lotion,Jul2004,1485,1485.0,0.0
5263,Italy,Hydrating Honey Body Lotion,Aug2004,1517,1517.0,0.0
5264,Italy,Hydrating Honey Body Lotion,Sep2004,1616,1616.0,0.0
5265,Italy,Hydrating Honey Body Lotion,Oct2004,1539,1539.0,0.0
5266,Italy,Hydrating Honey Body Lotion,Nov2004,1511,1511.0,0.0
5267,Italy,Hydrating Honey Body Lotion,Dec2004,1450,1450.0,0.0
5268,Italy,Exfoliating Essentials Scrub,Jan2004,1042,1042.0,0.0
5269,Italy,Exfoliating Essentials Scrub,Feb2004,1024,1024.0,0.0
5270,Italy,Exfoliating Essentials Scrub,Mar2004,1024,410.0,368.16015625
5271,Italy,Exfoliating Essentials Scrub,Apr2004,953,953.0,0.0
5272,Italy,Exfoliating Essentials Scrub,May2004,975,975.0,0.0
5273,Italy,Exfoliating Essentials Scrub,Jun2004,957,957.0,0.0
5274,Italy,Exfoliating Essentials Scrub,Jul2004,1017,1016.0,0.0009832841691248771
5275,Italy,Exfoliating Essentials Scrub,Aug2004,922,271.0,459.6540130151844
5276,Italy,Exfoliating Essentials Scrub,Sep2004,1025,1025.0,0.0
5277,Italy,Exfoliating Essentials Scrub,Oct2004,947,309.0,429.8247096092925
5278,Italy,Exfoliating Essentials Scrub,Nov2004,1022,1022.0,0.0
5279,Italy,Exfoliating Essentials Scrub,Dec2004,964,964.0,0.0
5280,Italy,FreshFusion Detergent,Jan2004,1021,1021.0,0.0
5281,Italy,FreshFusion Detergent,Feb2004,1097,1097.0,0.0
5282,Italy,FreshFusion Detergent,Mar2004,1087,1087.0,0.0
5283,Italy,FreshFusion Detergent,Apr2004,1126,1126.0,0.0
5284,Italy,FreshFusion Detergent,May2004,1035,1.0,1033.000966183575
5285,Italy,FreshFusion Detergent,Jun2004,1111,1111.0,0.0
5286,Italy,FreshFusion Detergent,Jul2004,1163,1163.0,0.0
5287,Italy,FreshFusion Detergent,Aug2004,1043,1043.0,0.0
5288,Italy,FreshFusion Detergent,Sep2004,1067,1067.0,0.0
5289,Italy,FreshFusion Detergent,Oct2004,1049,1049.0,0.0
5290,Italy,FreshFusion Detergent,Nov2004,1088,1088.0,0.0
5291,Italy,FreshFusion Detergent,Dec2004,1034,1034.0,0.0
5292,Italy,CleanSlate Stain Remover,Jan2004,752,0.0,752.0
5293,Italy,CleanSlate Stain Remover,Feb2004,735,0.0,735.0
5294,Italy,CleanSlate Stain Remover,Mar2004,758,0.0,758.0
5295,Italy,CleanSlate Stain Remover,Apr2004,792,0.0,792.0
5296,Italy,CleanSlate Stain Remover,May2004,765,0.0,765.0
5297,Italy,CleanSlate Stain Remover,Jun2004,746,0.0,746.0
5298,Italy,CleanSlate Stain Remover,Jul2004,763,0.0,763.0
5299,Italy,CleanSlate Stain Remover,Aug2004,790,0.0,790.0
5300,Italy,CleanSlate Stain Remover,Sep2004,802,0.0,802.0
5301,Italy,CleanSlate Stain Remover,Oct2004,808,0.0,808.0
5302,Italy,CleanSlate Stain Remover,Nov2004,764,0.0,764.0
5303,Italy,CleanSlate Stain Remover,Dec2004,771,0.0,771.0
5304,Italy,SoothingSoft Fabric Softener,Jan2004,822,0.0,822.0
5305,Italy,SoothingSoft Fabric Softener,Feb2004,760,0.0,760.0
5306,Italy,SoothingSoft Fabric Softener,Mar2004,835,0.0,835.0
5307,Italy,SoothingSoft Fabric Softener,Apr2004,827,827.0,0.0
5308,Italy,SoothingSoft Fabric Softener,May2004,875,875.0,0.0
5309,Italy,SoothingSoft Fabric Softener,Jun2004,842,0.0,842.0
5310,Italy,SoothingSoft Fabric Softener,Jul2004,832,832.0,0.0
5311,Italy,SoothingSoft Fabric Softener,Aug2004,853,0.0,853.0
5312,Italy,SoothingSoft Fabric Softener,Sep2004,874,0.0,874.0
5313,Italy,SoothingSoft Fabric Softener,Oct2004,812,0.0,812.0
5314,Italy,SoothingSoft Fabric Softener,Nov2004,817,817.0,0.0
5315,Italy,SoothingSoft Fabric Softener,Dec2004,848,848.0,0.0
5316,Italy,BrightBreeze Whitening Booster,Jan2004,579,0.0,579.0
5317,Italy,BrightBreeze Whitening Booster,Feb2004,522,0.0,522.0
5318,Italy,BrightBreeze Whitening Booster,Mar2004,498,0.0,498.0
5319,Italy,BrightBreeze Whitening Booster,Apr2004,527,0.0,527.0
5320,Italy,BrightBreeze Whitening Booster,May2004,537,0.0,537.0
5321,Italy,BrightBreeze Whitening Booster,Jun2004,490,0.0,490.0
5322,Italy,BrightBreeze Whitening Booster,Jul2004,537,0.0,537.0
5323,Italy,BrightBreeze Whitening Booster,Aug2004,520,0.0,520.0
5324,Italy,BrightBreeze Whitening Booster,Sep2004,543,0.0,543.0
5325,Italy,BrightBreeze Whitening Booster,Oct2004,509,0.0,509.0
5326,Italy,BrightBreeze Whitening Booster,Nov2004,528,0.0,528.0
5327,Italy,BrightBreeze Whitening Booster,Dec2004,540,0.0,540.0
5328,Italy,DelicateDew Sensitive Wash,Jan2004,677,677.0,0.0
5329,Italy,DelicateDew Sensitive Wash,Feb2004,716,716.0,0.0
5330,Italy,DelicateDew Sensitive Wash,Mar2004,684,681.0,0.013157894736842105
5331,Italy,DelicateDew Sensitive Wash,Apr2004,839,839.0,0.0
5332,Italy,DelicateDew Sensitive Wash,May2004,792,792.0,0.0
5333,Italy,DelicateDew Sensitive Wash,Jun2004,809,0.0,809.0
5334,Italy,DelicateDew Sensitive Wash,Jul2004,699,699.0,0.0
5335,Italy,DelicateDew Sensitive Wash,Aug2004,676,676.0,0.0
5336,Italy,DelicateDew Sensitive Wash,Sep2004,737,0.0,737.0
5337,Italy,DelicateDew Sensitive Wash,Oct2004,821,820.0,0.001218026796589525
5338,Italy,DelicateDew Sensitive Wash,Nov2004,737,737.0,0.0
5339,Italy,DelicateDew Sensitive Wash,Dec2004,850,0.0,850.0
5340,Italy,SparklingClean All-Purpose Cleaner,Jan2004,1664,1664.0,0.0
5341,Italy,SparklingClean All-Purpose Cleaner,Feb2004,1581,1581.0,0.0
5342,Italy,SparklingClean All-Purpose Cleaner,Mar2004,1833,1833.0,0.0
5343,Italy,SparklingClean All-Purpose Cleaner,Apr2004,1692,1692.0,0.0
5344,Italy,SparklingClean All-Purpose Cleaner,May2004,1696,1432.0,41.094339622641506
5345,Italy,SparklingClean All-Purpose Cleaner,Jun2004,1766,1445.0,58.34711211778029
5346,Italy,SparklingClean All-Purpose Cleaner,Jul2004,1670,1365.0,55.703592814371255
5347,Italy,SparklingClean All-Purpose Cleaner,Aug2004,1634,1634.0,0.0
5348,Italy,SparklingClean All-Purpose Cleaner,Sep2004,1815,1815.0,0.0
5349,Italy,SparklingClean All-Purpose Cleaner,Oct2004,1586,1586.0,0.0
5350,Italy,SparklingClean All-Purpose Cleaner,Nov2004,1714,1457.0,38.535005834305714
5351,Italy,SparklingClean All-Purpose Cleaner,Dec2004,1726,1420.0,54.250289687137894
5352,Italy,FreshFold Fabric Refresher,Jan2004,643,0.0,643.0
5353,Italy,FreshFold Fabric Refresher,Feb2004,593,0.0,593.0
5354,Italy,FreshFold Fabric Refresher,Mar2004,675,0.0,675.0
5355,Italy,FreshFold Fabric Refresher,Apr2004,597,0.0,597.0
5356,Italy,FreshFold Fabric Refresher,May2004,697,0.0,697.0
5357,Italy,FreshFold Fabric Refresher,Jun2004,633,0.0,633.0
5358,Italy,FreshFold Fabric Refresher,Jul2004,667,0.0,667.0
5359,Italy,FreshFold Fabric Refresher,Aug2004,649,0.0,649.0
5360,Italy,FreshFold Fabric Refresher,Sep2004,633,0.0,633.0
5361,Italy,FreshFold Fabric Refresher,Oct2004,568,0.0,568.0
5362,Italy,FreshFold Fabric Refresher,Nov2004,624,0.0,624.0
5363,Italy,FreshFold Fabric Refresher,Dec2004,625,0.0,625.0
5364,Italy,RadiantRinse Color Protector,Jan2004,1429,1429.0,0.0
5365,Italy,RadiantRinse Color Protector,Feb2004,1233,1233.0,0.0
5366,Italy,RadiantRinse Color Protector,Mar2004,1454,1454.0,0.0
5367,Italy,RadiantRinse Color Protector,Apr2004,1283,1283.0,0.0
5368,Italy,RadiantRinse Color Protector,May2004,1375,709.0,322.58618181818184
5369,Italy,RadiantRinse Color Protector,Jun2004,1366,1366.0,0.0
5370,Italy,RadiantRinse Color Protector,Jul2004,1375,1375.0,0.0
5371,Italy,RadiantRinse Color Protector,Aug2004,1283,1283.0,0.0
5372,Italy,RadiantRinse Color Protector,Sep2004,1247,1247.0,0.0
5373,Italy,RadiantRinse Color Protector,Oct2004,1455,208.0,1068.73470790378
5374,Italy,RadiantRinse Color Protector,Nov2004,1410,1410.0,0.0
5375,Italy,RadiantRinse Color Protector,Dec2004,1396,1396.0,0.0
5376,Italy,EasyWash Laundry Detergent,Jan2004,775,0.0,775.0
5377,Italy,EasyWash Laundry Detergent,Feb2004,772,0.0,772.0
5378,Italy,EasyWash Laundry Detergent,Mar2004,722,0.0,722.0
5379,Italy,EasyWash Laundry Detergent,Apr2004,756,0.0,756.0
5380,Italy,EasyWash Laundry Detergent,May2004,758,0.0,758.0
5381,Italy,EasyWash Laundry Detergent,Jun2004,685,0.0,685.0
5382,Italy,EasyWash Laundry Detergent,Jul2004,735,0.0,735.0
5383,Italy,EasyWash Laundry Detergent,Aug2004,727,0.0,727.0
5384,Italy,EasyWash Laundry Detergent,Sep2004,715,0.0,715.0
5385,Italy,EasyWash Laundry Detergent,Oct2004,694,0.0,694.0
5386,Italy,EasyWash Laundry Detergent,Nov2004,782,1.0,780.0012787723786
5387,Italy,EasyWash Laundry Detergent,Dec2004,732,0.0,732.0
5388,Italy,SmellSational Odor Eliminator,Jan2004,0,0.0,0.0
5389,Italy,SmellSational Odor Eliminator,Feb2004,0,0.0,0.0
5390,Italy,SmellSational Odor Eliminator,Mar2004,0,0.0,0.0
5391,Italy,SmellSational Odor Eliminator,Apr2004,0,0.0,0.0
5392,Italy,SmellSational Odor Eliminator,May2004,0,0.0,0.0
5393,Italy,SmellSational Odor Eliminator,Jun2004,0,0.0,0.0
5394,Italy,SmellSational Odor Eliminator,Jul2004,0,0.0,0.0
5395,Italy,SmellSational Odor Eliminator,Aug2004,0,0.0,0.0
5396,Italy,SmellSational Odor Eliminator,Sep2004,0,0.0,0.0
5397,Italy,SmellSational Odor Eliminator,Oct2004,0,0.0,0.0
5398,Italy,SmellSational Odor Eliminator,Nov2004,0,0.0,0.0
5399,Italy,SmellSational Odor Eliminator,Dec2004,0,0.0,0.0
5400,Italy,LittleLullaby Diaper Cream,Jan2004,1673,1673.0,0.0
5401,Italy,LittleLullaby Diaper Cream,Feb2004,1736,256.0,1261.7511520737328
5402,Italy,LittleLullaby Diaper Cream,Mar2004,1523,1523.0,0.0
5403,Italy,LittleLullaby Diaper Cream,Apr2004,1601,0.0,1601.0
5404,Italy,LittleLullaby Diaper Cream,May2004,1684,1684.0,0.0
5405,Italy,LittleLullaby Diaper Cream,Jun2004,1771,1771.0,0.0
5406,Italy,LittleLullaby Diaper Cream,Jul2004,1607,56.0,1496.951462352209
5407,Italy,LittleLullaby Diaper Cream,Aug2004,1628,164.0,1316.5208845208845
5408,Italy,LittleLullaby Diaper Cream,Sep2004,1621,1621.0,0.0
5409,Italy,LittleLullaby Diaper Cream,Oct2004,1506,1506.0,0.0
5410,Italy,LittleLullaby Diaper Cream,Nov2004,1678,254.0,1208.4481525625745
5411,Italy,LittleLullaby Diaper Cream,Dec2004,1742,153.0,1449.4380022962112
5412,Italy,SoothingSerenity Baby Oil,Jan2004,1211,1211.0,0.0
5413,Italy,SoothingSerenity Baby Oil,Feb2004,1089,1089.0,0.0
5414,Italy,SoothingSerenity Baby Oil,Mar2004,1141,1141.0,0.0
5415,Italy,SoothingSerenity Baby Oil,Apr2004,1230,56.0,1120.549593495935
5416,Italy,SoothingSerenity Baby Oil,May2004,1050,1050.0,0.0
5417,Italy,SoothingSerenity Baby Oil,Jun2004,1245,1245.0,0.0
5418,Italy,SoothingSerenity Baby Oil,Jul2004,1114,1114.0,0.0
5419,Italy,SoothingSerenity Baby Oil,Aug2004,1123,1123.0,0.0
5420,Italy,SoothingSerenity Baby Oil,Sep2004,1201,1201.0,0.0
5421,Italy,SoothingSerenity Baby Oil,Oct2004,1181,1181.0,0.0
5422,Italy,SoothingSerenity Baby Oil,Nov2004,1130,1130.0,0.0
5423,Italy,SoothingSerenity Baby Oil,Dec2004,1204,1204.0,0.0
5424,Italy,CalmingClean Bath Time Wash,Jan2004,1906,1906.0,0.0
5425,Italy,CalmingClean Bath Time Wash,Feb2004,1893,1893.0,0.0
5426,Italy,CalmingClean Bath Time Wash,Mar2004,1912,1912.0,0.0
5427,Italy,CalmingClean Bath Time Wash,Apr2004,1916,1916.0,0.0
5428,Italy,CalmingClean Bath Time Wash,May2004,2075,2075.0,0.0
5429,Italy,CalmingClean Bath Time Wash,Jun2004,1831,1831.0,0.0
5430,Italy,CalmingClean Bath Time Wash,Jul2004,1950,1950.0,0.0
5431,Italy,CalmingClean Bath Time Wash,Aug2004,1850,1850.0,0.0
5432,Italy,CalmingClean Bath Time Wash,Sep2004,1813,1813.0,0.0
5433,Italy,CalmingClean Bath Time Wash,Oct2004,1839,1839.0,0.0
5434,Italy,CalmingClean Bath Time Wash,Nov2004,1929,1929.0,0.0
5435,Italy,CalmingClean Bath Time Wash,Dec2004,1925,1925.0,0.0
5436,Italy,FreshFusion Diaper Rash Remedy,Jan2004,1060,1060.0,0.0
5437,Italy,FreshFusion Diaper Rash Remedy,Feb2004,1040,1040.0,0.0
5438,Italy,FreshFusion Diaper Rash Remedy,Mar2004,855,855.0,0.0
5439,Italy,FreshFusion Diaper Rash Remedy,Apr2004,1067,1067.0,0.0
5440,Italy,FreshFusion Diaper Rash Remedy,May2004,806,806.0,0.0
5441,Italy,FreshFusion Diaper Rash Remedy,Jun2004,973,973.0,0.0
5442,Italy,FreshFusion Diaper Rash Remedy,Jul2004,924,924.0,0.0
